video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_name
Hq89wYzOjfs,15-11-17,Summit,27,14-11-17 17:37,4009,61,6,14,0,0,Education
vZzIS17HexE,15-11-17,reputationswift,24,15-11-17 3:11,3006,75,4,10,0,0,Entertainment
TUmyygCMMGA,15-11-17,Vox,25,13-11-17 13:45,635985,20721,2417,4111,0,0,News & Politics
lZ68j2J_GOM,15-11-17,Gus Johnson,23,13-11-17 14:44,130893,8177,220,349,0,0,Comedy
yZGSIpcAfEo,15-11-17,DunkFest,17,14-11-17 4:26,46954,87,18,28,0,0,Sports
zZ9FciUx6gs,15-11-17,Nickelback,10,13-11-17 15:31,208155,11162,569,954,0,0,Music
zxUwbflE1SY,15-11-17,Cut,24,13-11-17 13:00,190669,5162,131,1151,0,0,Entertainment
d380meD0W0M,15-11-17,nigahiga,24,12-11-17 18:01,2509626,144816,2262,18893,0,0,Entertainment
7oRdswHqaf8,15-11-17,The Scran Line,26,14-11-17 14:01,20778,1440,24,437,0,0,How to & Style
oTObwUiXdYY,15-11-17,TIME,25,13-11-17 15:44,30438,143,42,220,0,0,News & Politics
qC0I5PEhkJo,15-11-17,MattMasonPhotography,17,14-01-10 15:56,94694,136,11,31,0,0,Sports
VifQlJit6A0,15-11-17,amc,24,13-11-17 3:00,211683,2279,545,1838,0,0,Entertainment
PaJCFHXcWmM,15-11-17,U2VEVO,10,13-11-17 17:00,210393,8996,290,4043,0,0,Music
0zk2SwmCpss,15-11-17,FreeDawkins,17,14-11-17 6:24,63780,831,12,301,0,0,Sports
SGVbdo2CkgI,15-11-17,Vanity Fair,24,14-11-17 13:00,18438,563,16,29,0,0,Entertainment
nc99ccSXST0,15-11-17,CrazyRussianHacker,28,12-11-17 21:50,1099318,26813,1047,3827,0,0,Science & Technology
NfLVVJOuY5M,15-11-17,Red Bull,17,14-11-17 16:00,71661,6310,18,300,0,0,Sports
F388-6yDDpc,15-11-17,NFL,17,13-11-17 0:51,935879,5715,514,3442,0,0,Sports
KhdecX0qjNA,15-11-17,BBCRadio1VEVO,10,13-11-17 20:11,131153,7129,78,265,0,0,Music
iIxy3JN3-jc,15-11-17,Cleveland Cavaliers on cleveland.com,25,13-11-17 15:42,84149,276,128,172,0,0,News & Politics
kWIzjMWmuYk,15-11-17,Mark Ferris,23,14-11-17 17:27,34138,4303,29,1399,0,0,Comedy
symdi5KSJts,15-11-17,Vogue,24,14-11-17 13:00,144937,5246,171,280,0,0,Entertainment
_-aDHxoblr4,15-11-17,Tom Scott,27,13-11-17 16:00,306550,16612,160,1311,0,0,Education
eNSN6qet1kE,15-11-17,PeterSripol,28,13-11-17 15:30,328325,19970,104,3336,0,0,Science & Technology
39idVpFF7NQ,15-11-17,Saturday Night Live,24,12-11-17 5:37,2472569,17959,2863,2690,0,0,Entertainment
U0hAC8O7RoI,15-11-17,hp_overload,2,13-11-17 1:43,341074,10915,1915,1313,0,0,Autos & Vehicles
5hEJsoDP2q4,15-11-17,todrickhall,24,14-11-17 17:00,113963,11576,155,635,0,0,Entertainment
NZFhMSgbKKM,15-11-17,Ben Rohrbach,17,13-11-17 15:11,21544,83,74,62,0,0,Sports
lBHPVE3AI6Y,15-11-17,BBC News,25,13-11-17 15:03,93322,398,43,497,0,0,News & Politics
e_7zHm7GsYc,15-11-17,Hunter Hayes,10,13-11-17 15:01,68084,2530,88,117,0,0,Music
TaTleo4cOs8,15-11-17,The king of DIY,15,12-11-17 18:30,279092,8339,315,2371,0,0,Pets & Animals
GgVmn66oK_A,15-11-17,NowThis World,25,12-11-17 14:00,692631,9086,1406,4582,0,0,News & Politics
ogYum4kWXgk,15-11-17,People are Awesome,24,13-11-17 13:00,155285,4719,64,207,0,0,Entertainment
kIUHDwn51y8,15-11-17,Donut Media,2,13-11-17 15:00,93829,2229,36,469,0,0,Autos & Vehicles
Lz7dya576HY,15-11-17,Eater,26,13-11-17 15:00,31639,586,42,67,0,0,How to & Style
zNqCVTs38nU,15-11-17,D3sports.com,17,13-11-17 2:15,37524,126,77,45,0,0,Sports
ZAQs-ctOqXQ,15-11-17,Cracked,23,12-11-17 17:00,358358,9211,731,1385,0,0,Comedy
fcVjitaM3LY,15-11-17,Numberphile,28,13-11-17 12:13,158173,6587,68,611,0,0,Science & Technology
kqmhCaF5_44,15-11-17,HANSON,10,14-11-17 16:10,45200,930,67,116,0,0,Music
B5HORANmzHw,15-11-17,SciShow,27,12-11-17 22:00,286577,9606,248,1196,0,0,Education
6VhU_T463sU,15-11-17,Tested,28,12-11-17 15:00,315177,4212,171,259,0,0,Science & Technology
JBZTZZAcFTw,15-11-17,Refinery29,26,12-11-17 16:00,225044,2265,775,868,0,0,How to & Style
eAyxMv4IBH8,15-11-17,Frank May,23,12-11-17 0:01,399491,6240,326,287,0,0,Comedy
qeWvgZLz9yU,15-11-17,JerryRigEverything,26,13-11-17 16:00,231104,12862,347,1824,0,0,How to & Style
EJu_wPGFTw0,15-11-17,NBA on ESPN,17,14-11-17 15:20,5813,33,3,0,0,0,Sports
MKLlDnUqho4,15-11-17,SIRAH,10,14-11-17 16:30,18317,1322,34,196,0,0,Music
wwZ-T_WQ03A,15-11-17,ScreenPrism,1,12-11-17 16:46,246134,5847,337,544,0,0,Film & Animation
9XSULcLI6Hg,15-11-17,JimBrowski 96HourNews,25,12-11-17 15:24,32483,23,10,135,0,0,News & Politics
hz7ukDjuq4w,15-11-17,officer401,24,12-11-17 23:41,113462,4566,142,757,0,0,Entertainment
p2hJxyF7mok,15-11-17,Emirates,19,12-11-17 5:55,311621,2425,145,465,0,0,Travel & Events
CBVGjS_EJok,15-11-17,Amazon.co.uk,24,06-11-17 17:52,94229,217,177,0,1,0,Entertainment
i-LCORFB860,15-11-17,Valk Aviation,19,13-11-17 9:21,571588,386,47,113,0,0,Travel & Events
dRpNZV18N_g,15-11-17,HellthyJunkFood,24,12-11-17 14:00,272604,9576,260,1619,0,0,Entertainment
vWYyZMH_QjA,15-11-17,Shantell Martin,1,13-11-17 17:26,42336,4293,89,428,0,0,Film & Animation
MNiweoKXwfg,15-11-17,INSIDER,24,13-11-17 17:00,13750,305,10,39,0,0,Entertainment
VJlSq6h0LNg,15-11-17,Gregg Peterson,17,13-11-17 18:41,6684,18,57,54,0,0,Sports
HBS9783c0BI,15-11-17,The Late Late Show with James Corden,24,14-11-17 6:47,102639,3218,1085,475,0,0,Entertainment
n1WpP7iowLc,15-11-17,EminemVEVO,10,10-11-17 17:00,20539417,840642,47715,124236,0,0,Music
PABlVzeldaM,15-11-17,U.S. Navy,25,12-11-17 13:13,238413,732,92,618,0,0,News & Politics
JwboxqDylgg,15-11-17,Canada Soccer,17,13-11-17 5:53,41029,296,32,33,0,0,Sports
dQvIbulWCM4,15-11-17,Niki and Gabi,23,12-11-17 23:41,805124,44513,1756,3929,0,0,Comedy
pjuPpVLXDQg,15-11-17,ViralHog,2,13-11-17 0:46,55140,136,14,46,0,0,Autos & Vehicles
0mlNzVSJrT0,15-11-17,Nobrand,22,21-04-17 6:47,120817,2896,210,594,0,0,People & Blogs
n30k5CwLhS4,15-11-17,FaeryInLoveInc,1,29-05-11 17:03,58469,828,253,271,0,0,Film & Animation
0tO_l_Ed5Rs,15-11-17,MatthewSantoro,10,11-11-17 16:00,360223,15873,16033,7803,0,0,Music
BWPrk9PUwQE,15-11-17,dope2111,26,12-11-17 0:45,1775997,37124,1980,2695,0,0,How to & Style
1WDj0DddCcM,15-11-17,WLKY News Louisville,25,13-11-17 16:14,6685,11,35,18,0,0,News & Politics
bqgVB6Vl-lI,15-11-17,The Office US,24,11-11-17 17:00,200060,4548,52,258,0,0,Entertainment
STI2fI7sKMo,15-11-17,Shawn Johnson East,22,11-11-17 15:00,346924,4657,1838,734,0,0,People & Blogs
9t9u_yPEidY,15-11-17,JenniferLopezVEVO,10,10-11-17 15:00,12987863,216319,17751,12133,0,0,Music
0PpNlNJ6Nng,15-11-17,Simply Nailogical,24,11-11-17 19:03,1981757,103407,1419,12354,0,0,Entertainment
ZhSk8mPSWCg,15-11-17,Entertainment Weekly,24,13-11-17 20:51,3653,47,3,25,0,0,Entertainment
DM-ni_LSOFE,15-11-17,FBE,24,10-11-17 23:05,2255529,48000,2970,8507,0,0,Entertainment
069D0NmW39o,15-11-17,WWE,17,11-11-17 15:00,1155622,16060,883,1018,0,0,Sports
c-3JxzN2u34,15-11-17,CBS Sunday Morning,25,12-11-17 15:05,9892,250,7,19,0,0,News & Politics
qooQd8AA7_M,15-11-17,CamilaCabelloVEVO,10,12-11-17 5:01,5626588,408618,6121,28196,0,0,Music
9KIP-Ncp2jU,15-11-17,12 News,22,11-11-17 1:03,85643,170,45,0,0,0,People & Blogs
KODzih-pYlU,15-11-17,Grace Helbig,22,11-11-17 18:08,212310,7589,227,463,0,0,People & Blogs
w0XYVssCKjw,15-11-17,Kevin Durant,17,11-11-17 20:00,180284,6073,125,512,0,0,Sports
9xSx-5tmq44,15-11-17,Jeremy Jahns,24,11-11-17 6:34,301423,8409,349,952,0,0,Entertainment
1cgK-BIrXes,15-11-17,YouTube Spotlight,24,10-11-17 15:07,835573,27068,2021,5165,0,0,Entertainment
ujyTQNNjjDU,15-11-17,GEazyMusicVEVO,10,10-11-17 5:00,3686343,130373,3628,6694,0,0,Music
4v0nOAzcG2A,15-11-17,Jonathan Morrison,28,11-11-17 15:38,297840,10429,378,990,0,0,Science & Technology
8mhTWqWlQzU,15-11-17,Safiya Nygaard,22,11-11-17 1:19,2922523,119348,1161,6736,0,0,People & Blogs
6340tX9M_eM,15-11-17,IGN,24,10-11-17 19:00,595415,8795,450,1022,0,0,Entertainment
t4YAyT4ihIQ,15-11-17,Lele Pons,23,10-11-17 18:30,3643894,125205,8702,5687,0,0,Comedy
L_5_slz4ke4,15-11-17,ABC News,25,12-11-17 20:26,9833,73,21,62,0,0,News & Politics
Jw1Y-zhQURU,15-11-17,John Lewis,26,10-11-17 7:38,7563254,58209,10859,7120,0,0,How to & Style
_Iz83-Cmt6A,15-11-17,CMAVEVO,10,09-11-17 22:23,54341,487,67,64,0,0,Music
lY_0mkYDZDU,15-11-17,fosterthepeopleVEVO,10,10-11-17 17:00,357078,19783,610,1732,0,0,Music
ObIQ0s02UHg,15-11-17,Jason Derulo,10,10-11-17 14:40,1888789,44007,1997,1794,0,0,Music
AJYb0Yom5UQ,15-11-17,cocheusadoooo,23,17-10-17 20:01,168446,374,48,191,0,0,Comedy
k8NxqyGcZA4,15-11-17,Watch What Happens Live with Andy Cohen,24,10-11-17 12:59,263656,2556,5584,2377,0,0,Entertainment
gLswXiRLdkA,15-11-17,Amber Scholl,26,11-11-17 2:42,515525,24115,1249,1860,0,0,How to & Style
2Vv-BfVoq4g,15-11-17,Ed Sheeran,10,09-11-17 11:04,39082222,1721383,23137,90352,0,0,Music
i4YQRLQVixM,15-11-17,Bkav Corp,28,10-11-17 7:28,1080230,2540,887,1040,0,0,Science & Technology
YlvCVbfS9M0,15-11-17,Alan Walker,10,11-11-17 15:11,873362,36365,594,2630,0,0,Music
MyEqfBkzESU,15-11-17,John Maclean,26,10-11-17 20:40,366892,9052,2993,3088,0,0,How to & Style
Fyyua5JzD9w,15-11-17,Daelric,22,10-11-17 17:57,48372,382,11,29,0,0,People & Blogs
pa_oUisZZy0,15-11-17,BuzzFeed Celeb,22,11-11-17 0:30,216766,7108,95,319,0,0,People & Blogs
cccyOn99s4Y,15-11-17,MeganBatoon,24,10-11-17 23:00,81086,3085,150,250,0,0,Entertainment
9Th4qTv-4jE,15-11-17,"monday.com, formerly dapulse",28,13-11-17 8:38,3931,17,0,2,0,0,Science & Technology
arJ5h2TY3I4,15-11-17,SUPERFRUIT,24,10-11-17 17:00,1072970,102199,1469,8943,0,0,Entertainment
UFYCTJlayS4,15-11-17,Sara Dietschy,1,11-11-17 3:56,56372,2332,191,261,0,0,Film & Animation
-2RVw2_QyxQ,15-11-17,Saint Louis Chess Club,27,12-11-17 2:39,69786,453,26,19,0,0,Education
e4FApt6z55c,15-11-17,kimbramusic,10,10-11-17 15:43,204298,9321,386,993,0,0,Music
uTH--XRCGxM,15-11-17,GQ,24,10-11-17 17:01,101233,3128,51,93,0,0,Entertainment
2XK4omx9uMU,15-11-17,Capital FM,10,10-11-17 14:40,1126501,48219,444,1083,0,0,Music
gEHCXl4J9Qo,15-11-17,ABC Television Network,24,10-11-17 2:32,2498463,75023,1925,3483,0,0,Entertainment
RkHuWjiR-LM,15-11-17,Hopeless Records,10,10-11-17 18:03,224608,14843,180,1004,0,0,Music
,15-11-17,Animal Adventure Park,15,12-11-17 0:18,45965,2284,35,17,0,0,Pets & Animals
xfmipNU4Odc,15-11-17,Hope For Paws - Official Rescue Channel,15,10-11-17 18:02,317304,17023,84,939,0,0,Pets & Animals
fNtLIcyjsnI,15-11-17,Zero Media,1,09-11-17 17:11,1996082,18992,1049,1322,0,0,Film & Animation
abGCYPCk294,15-11-17,John Campea,24,11-11-17 17:55,44939,1576,110,1021,0,0,Entertainment
OKoL852K9uA,15-11-17,mayratouchofglam,26,11-11-17 5:23,118316,3823,294,404,0,0,How to & Style
b4vTZx_AtHk,15-11-17,HowToBasic,26,09-11-17 18:36,2244971,101831,12677,11863,0,0,How to & Style
kOnQocd799Y,15-11-17,CinemaSins,1,09-11-17 17:14,2844271,60500,3667,8122,0,0,Film & Animation
wJYE0sFOteE,15-11-17,Bon App̩tit,26,10-11-17 16:01,99019,2404,40,135,0,0,How to & Style
jp9hK-jY6yY,15-11-17,IISuperwomanII,23,09-11-17 22:21,3591699,212004,3528,20418,0,0,Comedy
DIU3xPdhCBI,15-11-17,BBC Music,10,09-11-17 22:26,1137392,26180,992,1055,0,0,Music
viyRD5z6ilQ,15-11-17,LukeBryanVEVO,10,10-11-17 5:00,147193,5405,151,395,0,0,Music
QFfEtKvXMAs,15-11-17,NiallHoranVEVO,10,10-11-17 17:00,482334,55001,184,3027,0,0,Music
x9mh-SwSKas,15-11-17,clothesencounters,26,10-11-17 18:42,269509,10801,158,653,0,0,How to & Style
g5c1bk8weaQ,15-11-17,Liza Koshy,23,10-11-17 3:43,3741812,314872,2647,12114,0,0,Comedy
fCTKDn3Q8xQ,15-11-17,Rachel and Jun,22,09-11-17 11:24,1185773,45513,1378,4794,0,0,People & Blogs
xg9ebVTL9yE,15-11-17,empireofthesunvevo,10,10-11-17 5:00,178313,9072,98,656,0,0,Music
fbHbTBP_u7U,15-11-17,NFVEVO,10,09-11-17 5:00,2185367,96850,1130,8216,0,0,Music
uiA4B5Y63IQ,15-11-17,FoxSearchlight,1,09-11-17 22:00,366814,4099,172,449,0,0,Film & Animation
QOksZ8VogRw,15-11-17,Atlantic Records,10,09-11-17 17:03,797436,29425,585,1497,0,0,Music
Ja_GMU7-sjs,15-11-17,Marques Brownlee,28,09-11-17 21:18,1646057,53901,1566,5963,0,0,Science & Technology
9oFP-pOMNwE,15-11-17,H&M,24,09-11-17 8:01,271685,3330,854,0,1,0,Entertainment
ttf_EzEkxBk,15-11-17,TMZSports,17,08-11-17 17:29,3505996,5934,3400,5162,0,0,Sports
Eg_kW5fw6qU,15-11-17,SuperCarlinBrothers,22,09-11-17 23:27,194946,9278,137,2803,0,0,People & Blogs
_dhneCO4YEE,15-11-17,Full Frontal with Samantha Bee,22,09-11-17 7:00,392482,5659,2432,1311,0,0,People & Blogs
J_QGZspO4gg,15-11-17,SiaVEVO,10,09-11-17 15:45,1882868,88072,1219,6083,0,0,Music
ozkqm2ifMw8,15-11-17,2CELLOS,10,10-11-17 13:24,226317,11702,125,471,0,0,Music
RYs08kX3Ih4,15-11-17,MsAaliyahJay,26,10-11-17 1:30,232083,14766,408,1107,0,0,How to & Style
PkRBTF6nt4E,15-11-17,Business Insider,25,10-11-17 13:00,144694,1012,588,288,0,0,News & Politics
Rq9-mW6HgQE,15-11-17,The Late Show with Stephen Colbert,24,09-11-17 8:35,908489,12261,339,1600,0,0,Entertainment
LMCuKltaY3M,15-11-17,ElbowVEVO,10,10-11-17 8:00,180606,2400,159,239,0,0,Music
EYkEshCOhEU,15-11-17,Nicole Guerriero,22,10-11-17 0:24,308352,15765,399,984,0,0,People & Blogs
6nJw-jPQYVI,15-11-17,Late Show with David Letterman,24,21-05-15 7:55,193832,1351,25,128,0,0,Entertainment
1Wk8ZRgXQnY,15-11-17,Andy Grammer,10,09-11-17 22:27,41251,1561,29,96,0,0,Music
tOFkFZbPdnQ,15-11-17,Danny Sapko,10,09-11-17 0:44,524911,7822,185,403,0,0,Music
qEEtzzi1EII,15-11-17,Simon's Cat,15,09-11-17 13:34,467804,19962,268,953,0,0,Pets & Animals
RQDphL2MVlM,15-11-17,Dina Tokio,26,10-11-17 22:22,77302,3756,123,222,0,0,How to & Style
cYw-oyJ7AEY,15-11-17,PitbullVEVO,10,10-11-17 8:00,304700,12347,577,756,0,0,Music
8l_e6bx8UG8,15-11-17,RemyMaVEVO,10,08-11-17 17:00,1440724,36686,6598,9637,0,0,Music
_qSW96a2aKY,15-11-17,Keith Urban,24,08-11-17 5:01,878560,12961,1468,1788,0,0,Entertainment
2VP846QcA_4,15-11-17,Michelle Khare,24,09-11-17 11:30,155533,4621,233,451,0,0,Entertainment
lsfzA7sWlOM,15-11-17,Nintendo,20,09-11-17 19:59,161231,7803,169,1479,0,0,Gaming
X7flefV8tec,15-11-17,Team Coco,24,09-11-17 2:37,379918,4472,4507,2066,0,0,Entertainment
l7je4VAUvjA,15-11-17,Caters Clips,25,10-11-17 8:00,90454,211,65,59,0,0,News & Politics
eHIY3HNNqzM,15-11-17,TheScriptVEVO,10,10-11-17 8:00,157037,7800,96,326,0,0,Music
5gFpcEKayz4,15-11-17,MOMOMOYOUTHVEVO,10,09-11-17 9:00,895507,38734,550,1270,0,0,Music
r96KpNTcog4,15-11-17,Chris and Jack,23,09-11-17 14:00,134372,7979,80,310,0,0,Comedy
6Detw08jRhs,15-11-17,MDNA SKIN,22,09-11-17 18:24,55901,477,132,105,0,0,People & Blogs
_CJN_ryETIY,15-11-17,X Factor Italia,24,09-11-17 23:59,207678,10372,69,554,0,0,Entertainment
8-Cjsnq8kVU,16-11-17,20th Century Fox,1,15-11-17 14:01,3979891,151850,2378,8079,0,0,Film & Animation
hpapqEeb36k,16-11-17,You Suck At Cooking,26,15-11-17 14:52,387902,24442,414,1346,0,0,How to & Style
cmoknv58jjE,16-11-17,Tanner Braungardt,22,14-11-17 21:00,1803724,57470,5261,7483,0,0,People & Blogs
sottGW1p5os,16-11-17,The Late Late Show with James Corden,24,15-11-17 6:42,3621389,141681,1289,8127,0,0,Entertainment
cxMvzK2OQTw,16-11-17,Cards Against Humanity,23,14-11-17 16:43,1012513,20036,6510,5153,0,0,Comedy
EEIP1YpFXrE,16-11-17,iHasCupquake,20,15-11-17 20:00,224426,17784,225,2762,0,0,Gaming
YvfYK0EEhK4,16-11-17,Brent Pella,23,14-11-17 15:32,1147169,31832,1902,1498,0,0,Comedy
dUMH6DVYskc,16-11-17,Attaullah Malik,28,14-11-17 12:02,1362421,8970,4131,3857,0,0,Science & Technology
pgjRX9oGF7g,16-11-17,Jeremy Jahns,24,15-11-17 7:55,593969,24672,735,5173,0,0,Entertainment
bAkEd8r7Nnw,16-11-17,The Slow Mo Guys,24,14-11-17 18:31,2916453,93039,1765,6493,0,0,Entertainment
_BVAJ3PXZ1k,16-11-17,Vox,25,15-11-17 11:30,533940,12633,597,1828,0,0,News & Politics
8hKbIhrb1WU,16-11-17,TheEllenShow,24,15-11-17 14:00,1559003,29898,884,1838,0,0,Entertainment
ItYOdWRo0JY,16-11-17,TechSmartt,28,14-11-17 0:45,2900560,37329,34908,10768,0,0,Science & Technology
RTaDvKMtUeA,16-11-17,Jimmy Kimmel Live,24,15-11-17 5:15,760341,13283,317,433,0,0,Entertainment
5530I_pYjbo,16-11-17,JunsKitchen,26,14-11-17 12:06,1961066,142740,773,8471,0,0,How to & Style
jG1JY0rt2Os,16-11-17,FallOutBoyVEVO,10,15-11-17 5:00,1258937,114661,2509,11298,0,0,Music
RrhSJzM8NLE,16-11-17,alt-J,10,15-11-17 13:10,133212,6260,202,528,0,0,Music
xL_qpDkF5A8,16-11-17,TV Promos,24,15-11-17 1:25,235655,2665,109,336,0,0,Entertainment
0gwkMY-mzUQ,16-11-17,Demi Lovato,24,15-11-17 20:11,208117,21334,255,1229,0,0,Entertainment
UwdLlnPaRAU,16-11-17,WIRED,17,15-11-17 17:00,229515,9435,90,759,0,0,Sports
ve3oQBjcAGI,16-11-17,CinemaSins,1,14-11-17 17:00,1496471,43974,2045,9442,0,0,Film & Animation
C4YNcqNF4hg,16-11-17,Late Night with Seth Meyers,23,15-11-17 12:00,211596,3802,78,232,0,0,Comedy
gjXrm2Q-te4,16-11-17,The Tonight Show Starring Jimmy Fallon,23,14-11-17 4:55,2223948,76806,1169,4176,0,0,Comedy
kgaO45SyaO4,16-11-17,BostonDynamics,28,13-11-17 20:09,5531707,72727,3362,14816,0,0,Science & Technology
k1cA-Wh3Tc0,16-11-17,Matthias,28,15-11-17 0:00,623803,17286,511,6126,0,0,Science & Technology
9SK1I0V6U5c,16-11-17,Anwar Jibawi,23,14-11-17 18:01,1610930,85208,916,5001,0,0,Comedy
Mn-3c6of8t8,16-11-17,Sailor J,24,15-11-17 13:29,42571,3557,147,693,0,0,Entertainment
eQVhAN7-IAw,16-11-17,Taylor Swift,10,15-11-17 3:43,507753,35595,483,2176,0,0,Music
TN5jzDgORqQ,16-11-17,E! Entertainment,24,15-11-17 15:00,237107,2207,138,261,0,0,Entertainment
9Ca8zWJOlFQ,16-11-17,Marques Brownlee,28,15-11-17 2:17,1825705,77531,4156,12025,0,0,Science & Technology
CtBca6H6Teg,16-11-17,Screen Junkies,1,14-11-17 18:00,1251180,32186,455,4166,0,0,Film & Animation
mcqWcLDUeag,16-11-17,Movie Munchies,24,15-11-17 10:17,79863,259,131,47,0,0,Entertainment
4SANXNco_y4,16-11-17,Fueled By Ramen,10,15-11-17 17:05,50934,2793,104,295,0,0,Music
,16-11-17,Mental Floss,27,15-11-17 16:00,21740,979,5,93,0,0,Education
pcWKpGzhgq4,16-11-17,The Graham Norton Show,24,14-11-17 12:13,574778,7517,154,515,0,0,Entertainment
L3br0klRqF4,16-11-17,Washington Post,25,14-11-17 21:51,153220,660,320,479,0,0,News & Politics
oRF2-ZloSqg,16-11-17,WWE,17,15-11-17 2:26,845763,17929,502,2325,0,0,Sports
g0K5QoEj7FQ,16-11-17,Access Hollywood,24,14-11-17 22:34,42769,175,117,100,0,0,Entertainment
lzgQrHFDNLE,16-11-17,SciShow,27,14-11-17 22:00,177648,6932,786,697,0,0,Education
qDAxDcjgn-8,16-11-17,theneedledrop,10,14-11-17 23:06,225337,9576,587,2282,0,0,Music
0ANDjPQPS_Q,16-11-17,Pixielocks,26,15-11-17 15:17,17901,2325,50,429,0,0,How to & Style
p2EY93WfBQk,16-11-17,Jackie Aina,26,14-11-17 21:03,290124,23472,483,2308,0,0,How to & Style
4ftGS_6i7mM,16-11-17,SHOWTIME Sports,17,15-11-17 16:33,15232,84,11,20,0,0,Sports
9kF9xY74h-E,16-11-17,Dolan Twins,23,14-11-17 21:00,1291560,152975,650,8490,0,0,Comedy
vZzIS17HexE,16-11-17,reputationswift,24,15-11-17 3:11,28895,309,81,76,0,0,Entertainment
Y9nDagqKL7Q,16-11-17,ProZD,1,13-11-17 20:47,520049,28187,452,1607,0,0,Film & Animation
KJ12FVmumeA,16-11-17,ESPN,17,14-11-17 16:28,281868,1546,245,885,0,0,Sports
2kyS6SvSYSE,16-11-17,CaseyNeistat,22,13-11-17 17:13,2325233,91111,7543,21450,0,0,People & Blogs
815lSYphlbw,16-11-17,First We Feast,26,14-11-17 16:00,196434,6305,88,762,0,0,How to & Style
DbJ2s_g1oDc,16-11-17,REACT,24,13-11-17 20:00,936075,21642,1202,2877,0,0,Entertainment
Jidk0O6uu-0,16-11-17,Cody'sLab Backup,22,15-11-17 7:25,52607,3835,32,351,0,0,People & Blogs
E_86MEdNsAI,16-11-17,Brian Hull,24,14-11-17 19:48,91701,5930,70,743,0,0,Entertainment
64IIfxDrhJY,16-11-17,Paramount Pictures,1,15-11-17 13:32,17129,455,18,101,0,0,Film & Animation
1ZAPwfrtAFY,16-11-17,LastWeekTonight,24,13-11-17 7:30,5086221,137819,10468,18395,0,0,Entertainment
gHZ1Qz0KiKM,16-11-17,iJustine,28,13-11-17 19:07,860406,20489,2507,3083,0,0,Science & Technology
k-w8GxCpsCU,16-11-17,Atlanta Hawks,17,09-11-17 2:36,2394,19,0,2,0,0,Sports
Cr9oGxr0Qa0,16-11-17,William Osman,28,14-11-17 14:00,153583,6989,92,845,0,0,Science & Technology
l4bAoNAx2uo,16-11-17,The Infographics Show,27,13-11-17 17:11,587752,11891,1777,6920,0,0,Education
yxFdue1dCtE,16-11-17,NBA,17,15-11-17 1:10,128892,1935,68,288,0,0,Sports
aAm6AHr14zY,16-11-17,DunkFest,17,14-11-17 4:42,98396,93,19,46,0,0,Sports
ryqZUqgjvW8,16-11-17,ColliderVideos,24,15-11-17 7:51,90641,2349,409,1246,0,0,Entertainment
I-5CODzeGEE,16-11-17,Jenny Nicholson,1,14-11-17 8:00,62185,4369,82,867,0,0,Film & Animation
FEjZiCPuvqQ,16-11-17,Big Cat Rescue,15,14-11-17 15:00,30576,1741,27,283,0,0,Pets & Animals
ENr6CXm1YxU,16-11-17,RachelPlattenVEVO,10,15-11-17 8:00,33887,1350,41,69,0,0,Music
3x0usYgljOk,16-11-17,FreeDawkins,17,15-11-17 5:14,12494,252,3,91,0,0,Sports
YVfyYrEmzgM,16-11-17,TED-Ed,27,13-11-17 16:00,338317,11251,120,680,0,0,Education
jGiqc3HSxEg,16-11-17,Now You See It,27,13-11-17 15:30,232532,11933,231,607,0,0,Education
R9c-_neaxeU,16-11-17,standupmaths,24,14-11-17 16:29,100472,5140,40,560,0,0,Entertainment
5E4ZBSInqUU,16-11-17,marshmello,10,13-11-17 17:00,2814427,194199,3757,12409,0,0,Music
VonJ4ASDO40,16-11-17,Wendy Williams,24,13-11-17 18:49,414929,8895,636,2594,0,0,Entertainment
puqaWrEC7tY,16-11-17,Good Mythical Morning,24,13-11-17 11:00,827546,15887,1299,3460,0,0,Entertainment
vU14JY3x81A,16-11-17,Life Noggin,27,13-11-17 14:00,440163,17988,211,5752,0,0,Education
lZ68j2J_GOM,16-11-17,Gus Johnson,23,13-11-17 14:44,141129,8451,239,349,0,0,Comedy
iyrefjMs64k,16-11-17,VICE,24,14-11-17 16:45,34221,1445,593,903,0,0,Entertainment
5qpjK5DgCt4,16-11-17,Rudy Mancuso,23,12-11-17 19:05,4576001,172379,6952,9440,0,0,Comedy
zZ9FciUx6gs,16-11-17,Nickelback,10,13-11-17 15:31,282854,12958,664,1060,0,0,Music
SGVbdo2CkgI,16-11-17,Vanity Fair,24,14-11-17 13:00,30341,730,22,34,0,0,Entertainment
zxUwbflE1SY,16-11-17,Cut,24,13-11-17 13:00,207712,5447,143,1191,0,0,Entertainment
NfLVVJOuY5M,16-11-17,Red Bull,17,14-11-17 16:00,135459,9381,29,403,0,0,Sports
GKUE2U2qlzY,16-11-17,Dancing With The Stars,24,14-11-17 3:47,214305,4064,56,430,0,0,Entertainment
N0tmF4j4K6g,16-11-17,BBC Earth,15,15-11-17 10:00,31910,1699,13,142,0,0,Pets & Animals
PaJCFHXcWmM,16-11-17,U2VEVO,10,13-11-17 17:00,265822,9045,346,4701,0,0,Music
Hq89wYzOjfs,16-11-17,Summit,27,14-11-17 17:37,11769,127,13,0,1,0,Education
d380meD0W0M,16-11-17,nigahiga,24,12-11-17 18:01,2584165,147110,2305,19313,0,0,Entertainment
